"Eastern Date Hour","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2016/04/13 17:00:00","CAPITL","61757","28.3","1.59","0.2","1"
"2016/04/13 17:00:00","CENTRL","61754","27.18","0.48","0.22","1"
"2016/04/13 17:00:00","DUNWOD","61760","29.76","2.85","0","1"
"2016/04/13 17:00:00","GENESE","61753","25.85","-0.86","0.2","1"
"2016/04/13 17:00:00","HUD VL","61758","29.36","2.45","0","1"
"2016/04/13 17:00:00","LONGIL","61762","28.9","1.99","0","1"
"2016/04/13 17:00:00","MHK VL","61756","27.51","1.56","0.96","1"
"2016/04/13 17:00:00","MILLWD","61759","29.68","2.77","0","1"
"2016/04/13 17:00:00","N.Y.C.","61761","29.98","3.07","0","1"
"2016/04/13 17:00:00","NORTH","61755","12","-1.59","13.32","1"
"2016/04/13 17:00:00","WEST","61752","26.53","-0.65","-0.27","1"
"2016/04/13 18:00:00","CAPITL","61757","29","1.65","0.21","1"
"2016/04/13 18:00:00","CENTRL","61754","27.97","0.5","0.08","1"
"2016/04/13 18:00:00","DUNWOD","61760","30.5","2.95","0","1"
"2016/04/13 18:00:00","GENESE","61753","26.46","-0.88","0.21","1"
"2016/04/13 18:00:00","HUD VL","61758","30.06","2.51","0","1"
"2016/04/13 18:00:00","LONGIL","61762","30","2.45","0","1"
"2016/04/13 18:00:00","MHK VL","61756","28.11","1.57","1.01","1"
"2016/04/13 18:00:00","MILLWD","61759","30.41","2.87","0","1"
"2016/04/13 18:00:00","N.Y.C.","61761","30.69","3.14","0","1"
"2016/04/13 18:00:00","NORTH","61755","11.99","-1.63","13.93","1"
"2016/04/13 18:00:00","WEST","61752","28.35","-0.63","-1.43","1"
"2016/04/13 19:00:00","CAPITL","61757","35.05","2","0.26","1"
"2016/04/13 19:00:00","CENTRL","61754","33.93","0.6","-0.01","1"
"2016/04/13 19:00:00","DUNWOD","61760","36.68","3.36","0","1"
"2016/04/13 19:00:00","GENESE","61753","32.05","-1","0.27","1"
"2016/04/13 19:00:00","HUD VL","61758","36.28","2.96","0","1"
"2016/04/13 19:00:00","LONGIL","61762","35.89","2.57","0","1"
"2016/04/13 19:00:00","MHK VL","61756","34.13","2.1","1.29","1"
"2016/04/13 19:00:00","MILLWD","61759","36.65","3.33","0","1"
"2016/04/13 19:00:00","N.Y.C.","61761","36.85","3.53","0","1"
"2016/04/13 19:00:00","NORTH","61755","13.63","-1.87","17.82","1"
"2016/04/13 19:00:00","WEST","61752","35","-1.03","-2.71","1"
"2016/04/13 20:00:00","CAPITL","61757","36.87","2.04","0.29","1"
"2016/04/13 20:00:00","CENTRL","61754","36.49","0.77","-0.6","1"
"2016/04/13 20:00:00","DUNWOD","61760","38.6","3.48","0","1"
"2016/04/13 20:00:00","GENESE","61753","33.95","-0.88","0.29","1"
"2016/04/13 20:00:00","HUD VL","61758","38.32","3.2","0","1"
"2016/04/13 20:00:00","LONGIL","61762","38.22","3.09","-0.01","1"
"2016/04/13 20:00:00","MHK VL","61756","35.94","2.21","1.4","1"
"2016/04/13 20:00:00","MILLWD","61759","38.63","3.51","0","1"
"2016/04/13 20:00:00","N.Y.C.","61761","38.77","3.65","0","1"
"2016/04/13 20:00:00","NORTH","61755","13.84","-1.9","19.38","1"
"2016/04/13 20:00:00","WEST","61752","41.6","-0.98","-7.46","1"
"2016/04/13 21:00:00","CAPITL","61757","30.72","1.75","0.21","1"
"2016/04/13 21:00:00","CENTRL","61754","29.46","0.58","0.3","1"
"2016/04/13 21:00:00","DUNWOD","61760","32.21","3.03","0","1"
"2016/04/13 21:00:00","GENESE","61753","28.18","-0.79","0.22","1"
"2016/04/13 21:00:00","HUD VL","61758","31.83","2.65","0","1"
"2016/04/13 21:00:00","LONGIL","61762","31.69","2.51","0","1"
"2016/04/13 21:00:00","MHK VL","61756","29.9","1.75","1.02","1"
"2016/04/13 21:00:00","MILLWD","61759","32.18","3.01","0","1"
"2016/04/13 21:00:00","N.Y.C.","61761","32.36","3.18","0","1"
"2016/04/13 21:00:00","NORTH","61755","13.31","-1.66","14.21","1"
"2016/04/13 21:00:00","WEST","61752","28.18","-0.79","0.21","1"
"2016/04/13 22:00:00","CAPITL","61757","24.35","1.25","0.13","1"
"2016/04/13 22:00:00","CENTRL","61754","24.08","0.67","-0.17","1"
"2016/04/13 22:00:00","DUNWOD","61760","25.46","2.23","0","1"
"2016/04/13 22:00:00","GENESE","61753","23","-0.09","0.14","1"
"2016/04/13 22:00:00","HUD VL","61758","25.18","1.95","0","1"
"2016/04/13 22:00:00","LONGIL","61762","25.02","1.79","0","1"
"2016/04/13 22:00:00","MHK VL","61756","24.05","1.37","0.55","1"
"2016/04/13 22:00:00","MILLWD","61759","25.44","2.21","0","1"
"2016/04/13 22:00:00","N.Y.C.","61761","25.6","2.37","0","1"
"2016/04/13 22:00:00","NORTH","61755","12.82","-1.37","9.04","1"
"2016/04/13 22:00:00","WEST","61752","26.18","0.28","-2.67","1"
"2016/04/13 23:00:00","CAPITL","61757","21.96","1.01","0.11","1"
"2016/04/13 23:00:00","CENTRL","61754","21.62","0.72","0.16","1"
"2016/04/13 23:00:00","DUNWOD","61760","23.19","2.13","0","1"
"2016/04/13 23:00:00","GENESE","61753","20.99","0.04","0.12","1"
"2016/04/13 23:00:00","HUD VL","61758","22.96","1.9","0","1"
"2016/04/13 23:00:00","LONGIL","61762","23.09","2.02","0","1"
"2016/04/13 23:00:00","MHK VL","61756","21.81","1.14","0.39","1"
"2016/04/13 23:00:00","MILLWD","61759","23.17","2.11","0","1"
"2016/04/13 23:00:00","N.Y.C.","61761","23.38","2.32","0","1"
"2016/04/13 23:00:00","NORTH","61755","12.1","-1.35","7.62","1"
"2016/04/13 23:00:00","WEST","61752","21.44","0.48","0.11","1"
"2016/04/14 00:00:00","CAPITL","61757","23.52","1.28","0.15","1"
"2016/04/14 00:00:00","CENTRL","61754","22.81","0.63","0.21","1"
"2016/04/14 00:00:00","DUNWOD","61760","24.5","2.1","0","1"
"2016/04/14 00:00:00","GENESE","61753","22.11","-0.13","0.15","1"
"2016/04/14 00:00:00","HUD VL","61758","24.3","1.9","0","1"
"2016/04/14 00:00:00","LONGIL","61762","25.01","2.62","0","1"
"2016/04/14 00:00:00","MHK VL","61756","22.62","0.96","0.74","1"
"2016/04/14 00:00:00","MILLWD","61759","24.52","2.13","0","1"
"2016/04/14 00:00:00","N.Y.C.","61761","24.63","2.24","0","1"
"2016/04/14 00:00:00","NORTH","61755","11.23","-1.23","9.93","1"
"2016/04/14 00:00:00","WEST","61752","22.79","0.54","0.14","1"
"2016/04/14 01:00:00","CAPITL","61757","22.12","1.18","0.13","1"
"2016/04/14 01:00:00","CENTRL","61754","21.52","0.63","0.19","1"
"2016/04/14 01:00:00","DUNWOD","61760","23.03","1.96","0","1"
"2016/04/14 01:00:00","GENESE","61753","20.9","-0.04","0.13","1"
"2016/04/14 01:00:00","HUD VL","61758","22.86","1.79","0","1"
"2016/04/14 01:00:00","LONGIL","61762","23.75","2.68","0","1"
"2016/04/14 01:00:00","MHK VL","61756","21.32","0.91","0.66","1"
"2016/04/14 01:00:00","MILLWD","61759","23.05","1.98","0","1"
"2016/04/14 01:00:00","N.Y.C.","61761","23.08","2","0","1"
"2016/04/14 01:00:00","NORTH","61755","10.99","-1.18","8.9","1"
"2016/04/14 01:00:00","WEST","61752","21.6","0.65","0.13","1"
"2016/04/14 02:00:00","CAPITL","61757","21.51","1.13","0.12","1"
"2016/04/14 02:00:00","CENTRL","61754","20.95","0.61","0.18","1"
"2016/04/14 02:00:00","DUNWOD","61760","22.29","1.78","0","1"
"2016/04/14 02:00:00","GENESE","61753","20.34","-0.04","0.13","1"
"2016/04/14 02:00:00","HUD VL","61758","22.17","1.66","0","1"
"2016/04/14 02:00:00","LONGIL","61762","22.62","2.11","0","1"
"2016/04/14 02:00:00","MHK VL","61756","20.78","0.9","0.63","1"
"2016/04/14 02:00:00","MILLWD","61759","22.31","1.81","0","1"
"2016/04/14 02:00:00","N.Y.C.","61761","22.31","1.81","0","1"
"2016/04/14 02:00:00","NORTH","61755","10.97","-1.13","8.42","1"
"2016/04/14 02:00:00","WEST","61752","21.02","0.64","0.12","1"
"2016/04/14 03:00:00","CAPITL","61757","22.28","1.15","0.13","1"
"2016/04/14 03:00:00","CENTRL","61754","21.74","0.66","0.19","1"
"2016/04/14 03:00:00","DUNWOD","61760","23.05","1.79","0","1"
"2016/04/14 03:00:00","GENESE","61753","21.11","-0.02","0.14","1"
"2016/04/14 03:00:00","HUD VL","61758","22.95","1.68","0","1"
"2016/04/14 03:00:00","LONGIL","61762","23.52","2.25","0","1"
"2016/04/14 03:00:00","MHK VL","61756","21.53","0.93","0.68","1"
"2016/04/14 03:00:00","MILLWD","61759","23.1","1.83","0","1"
"2016/04/14 03:00:00","N.Y.C.","61761","23.07","1.81","0","1"
"2016/04/14 03:00:00","NORTH","61755","11.03","-1.17","9.07","1"
"2016/04/14 03:00:00","WEST","61752","21.84","0.7","0.13","1"
"2016/04/14 04:00:00","CAPITL","61757","22.47","1.16","0.14","1"
"2016/04/14 04:00:00","CENTRL","61754","21.94","0.69","0.19","1"
"2016/04/14 04:00:00","DUNWOD","61760","23.38","1.93","0","1"
"2016/04/14 04:00:00","GENESE","61753","21.33","0.02","0.14","1"
"2016/04/14 04:00:00","HUD VL","61758","23.21","1.76","0","1"
"2016/04/14 04:00:00","LONGIL","61762","24.23","2.79","0","1"
"2016/04/14 04:00:00","MHK VL","61756","21.7","0.94","0.69","1"
"2016/04/14 04:00:00","MILLWD","61759","23.38","1.93","0","1"
"2016/04/14 04:00:00","N.Y.C.","61761","23.38","1.93","0","1"
"2016/04/14 04:00:00","NORTH","61755","11.04","-1.18","9.23","1"
"2016/04/14 04:00:00","WEST","61752","22.07","0.75","0.13","1"
"2016/04/14 05:00:00","CAPITL","61757","24.25","1.18","0.16","1"
"2016/04/14 05:00:00","CENTRL","61754","23.98","0.98","0.22","1"
"2016/04/14 05:00:00","DUNWOD","61760","25.06","1.83","0","1"
"2016/04/14 05:00:00","GENESE","61753","23.46","0.39","0.16","1"
"2016/04/14 05:00:00","HUD VL","61758","24.92","1.69","0","1"
"2016/04/14 05:00:00","LONGIL","61762","25.96","2.74","0","1"
"2016/04/14 05:00:00","MHK VL","61756","23.56","1.14","0.8","1"
"2016/04/14 05:00:00","MILLWD","61759","25.06","1.83","0","1"
"2016/04/14 05:00:00","N.Y.C.","61761","25.04","1.81","0","1"
"2016/04/14 05:00:00","NORTH","61755","11.22","-1.25","10.75","1"
"2016/04/14 05:00:00","WEST","61752","24.37","1.3","0.15","1"
"2016/04/14 06:00:00","CAPITL","61757","35.24","1.6","0.3","1"
"2016/04/14 06:00:00","CENTRL","61754","35.23","1.7","0.41","1"
"2016/04/14 06:00:00","DUNWOD","61760","36.38","2.45","0","1"
"2016/04/14 06:00:00","GENESE","61753","34.42","0.78","0.3","1"
"2016/04/14 06:00:00","HUD VL","61758","36.25","2.31","0","1"
"2016/04/14 06:00:00","LONGIL","61762","36.24","2.31","0.01","1"
"2016/04/14 06:00:00","MHK VL","61756","34.49","2.04","1.48","1"
"2016/04/14 06:00:00","MILLWD","61759","36.49","2.55","0","1"
"2016/04/14 06:00:00","N.Y.C.","61761","36.35","2.41","0","1"
"2016/04/14 06:00:00","NORTH","61755","12.27","-1.8","19.87","1"
"2016/04/14 06:00:00","WEST","61752","35.49","1.83","0.28","1"
"2016/04/14 07:00:00","CAPITL","61757","33.63","1.92","0.22","1"
"2016/04/14 07:00:00","CENTRL","61754","34.7","0.99","-1.78","1"
"2016/04/14 07:00:00","DUNWOD","61760","34.61","2.68","0","1"
"2016/04/14 07:00:00","GENESE","61753","31.58","-0.13","0.22","1"
"2016/04/14 07:00:00","HUD VL","61758","34.42","2.49","0","1"
"2016/04/14 07:00:00","LONGIL","61762","35.19","3.26","0","1"
"2016/04/14 07:00:00","MHK VL","61756","32.48","1.82","1.27","1"
"2016/04/14 07:00:00","MILLWD","61759","34.71","2.78","0","1"
"2016/04/14 07:00:00","N.Y.C.","61761","34.64","2.71","0","1"
"2016/04/14 07:00:00","NORTH","61755","15.49","-1.63","14.81","1"
"2016/04/14 07:00:00","WEST","61752","46.07","0","-14.14","1"
"2016/04/14 08:00:00","CAPITL","61757","34.31","1.99","0.24","1"
"2016/04/14 08:00:00","CENTRL","61754","35.66","0.85","-2.26","1"
"2016/04/14 08:00:00","DUNWOD","61760","35.32","2.77","0","1"
"2016/04/14 08:00:00","GENESE","61753","31.99","-0.33","0.24","1"
"2016/04/14 08:00:00","HUD VL","61758","35.1","2.54","0","1"
"2016/04/14 08:00:00","LONGIL","61762","36.01","3.45","0","1"
"2016/04/14 08:00:00","MHK VL","61756","32.98","1.79","1.36","1"
"2016/04/14 08:00:00","MILLWD","61759","35.39","2.83","0","1"
"2016/04/14 08:00:00","N.Y.C.","61761","35.39","2.83","0","1"
"2016/04/14 08:00:00","NORTH","61755","15","-1.66","15.9","1"
"2016/04/14 08:00:00","WEST","61752","49.88","-0.26","-17.59","1"
"2016/04/14 09:00:00","CAPITL","61757","34.9","1.93","0.26","1"
"2016/04/14 09:00:00","CENTRL","61754","34.89","0.77","-0.89","1"
"2016/04/14 09:00:00","DUNWOD","61760","36.1","2.86","0","1"
"2016/04/14 09:00:00","GENESE","61753","32.41","-0.57","0.26","1"
"2016/04/14 09:00:00","HUD VL","61758","35.76","2.52","0","1"
"2016/04/14 09:00:00","LONGIL","61762","36.65","3.42","0.01","1"
"2016/04/14 09:00:00","MHK VL","61756","33.51","1.79","1.52","1"
"2016/04/14 09:00:00","MILLWD","61759","36.13","2.89","0","1"
"2016/04/14 09:00:00","N.Y.C.","61761","36.19","2.96","0","1"
"2016/04/14 09:00:00","NORTH","61755","13.71","-1.76","17.77","1"
"2016/04/14 09:00:00","WEST","61752","40.99","-0.66","-8.42","1"
"2016/04/14 10:00:00","CAPITL","61757","35.33","1.85","0.25","1"
"2016/04/14 10:00:00","CENTRL","61754","35.38","0.78","-0.88","1"
"2016/04/14 10:00:00","DUNWOD","61760","36.73","3","0","1"
"2016/04/14 10:00:00","GENESE","61753","32.83","-0.64","0.25","1"
"2016/04/14 10:00:00","HUD VL","61758","36.36","2.63","0","1"
"2016/04/14 10:00:00","LONGIL","61762","37.37","3.64","0","1"
"2016/04/14 10:00:00","MHK VL","61756","34.12","1.85","1.46","1"
"2016/04/14 10:00:00","MILLWD","61759","36.73","3","0","1"
"2016/04/14 10:00:00","N.Y.C.","61761","36.86","3.14","0","1"
"2016/04/14 10:00:00","NORTH","61755","15","-1.69","17.04","1"
"2016/04/14 10:00:00","WEST","61752","41.23","-0.71","-8.21","1"
"2016/04/14 11:00:00","CAPITL","61757","32.93","1.79","0.24","1"
"2016/04/14 11:00:00","CENTRL","61754","33.11","0.69","-1.03","1"
"2016/04/14 11:00:00","DUNWOD","61760","34.3","2.92","0","1"
"2016/04/14 11:00:00","GENESE","61753","30.39","-0.75","0.24","1"
"2016/04/14 11:00:00","HUD VL","61758","33.96","2.57","0","1"
"2016/04/14 11:00:00","LONGIL","61762","34.71","3.32","0","1"
"2016/04/14 11:00:00","MHK VL","61756","31.6","1.6","1.39","1"
"2016/04/14 11:00:00","MILLWD","61759","34.27","2.89","0","1"
"2016/04/14 11:00:00","N.Y.C.","61761","34.42","3.04","0","1"
"2016/04/14 11:00:00","NORTH","61755","13.53","-1.7","16.16","1"
"2016/04/14 11:00:00","WEST","61752","40","-0.56","-9.18","1"
"2016/04/14 12:00:00","CAPITL","61757","29.85","1.65","0.2","1"
"2016/04/14 12:00:00","CENTRL","61754","30.02","0.62","-0.99","1"
"2016/04/14 12:00:00","DUNWOD","61760","31.1","2.7","0","1"
"2016/04/14 12:00:00","GENESE","61753","27.46","-0.74","0.2","1"
"2016/04/14 12:00:00","HUD VL","61758","30.82","2.41","0","1"
"2016/04/14 12:00:00","LONGIL","61762","31.05","2.64","0","1"
"2016/04/14 12:00:00","MHK VL","61756","28.69","1.45","1.16","1"
"2016/04/14 12:00:00","MILLWD","61759","31.07","2.67","0","1"
"2016/04/14 12:00:00","N.Y.C.","61761","31.22","2.81","0","1"
"2016/04/14 12:00:00","NORTH","61755","13.21","-1.62","13.58","1"
"2016/04/14 12:00:00","WEST","61752","36.5","-0.46","-8.55","1"
"2016/04/14 13:00:00","CAPITL","61757","28.7","1.56","0.19","1"
"2016/04/14 13:00:00","CENTRL","61754","28.73","0.57","-0.82","1"
"2016/04/14 13:00:00","DUNWOD","61760","29.98","2.65","0","1"
"2016/04/14 13:00:00","GENESE","61753","26.41","-0.74","0.19","1"
"2016/04/14 13:00:00","HUD VL","61758","29.68","2.35","0","1"
"2016/04/14 13:00:00","LONGIL","61762","29.88","2.54","0","1"
"2016/04/14 13:00:00","MHK VL","61756","27.64","1.39","1.09","1"
"2016/04/14 13:00:00","MILLWD","61759","29.96","2.62","0","1"
"2016/04/14 13:00:00","N.Y.C.","61761","30.12","2.79","0","1"
"2016/04/14 13:00:00","NORTH","61755","13.15","-1.53","12.65","1"
"2016/04/14 13:00:00","WEST","61752","34.1","-0.52","-7.29","1"
"2016/04/14 14:00:00","CAPITL","61757","27.55","1.47","0.19","1"
"2016/04/14 14:00:00","CENTRL","61754","27.47","0.58","-0.62","1"
"2016/04/14 14:00:00","DUNWOD","61760","28.79","2.52","0","1"
"2016/04/14 14:00:00","GENESE","61753","25.45","-0.63","0.19","1"
"2016/04/14 14:00:00","HUD VL","61758","28.5","2.23","0","1"
"2016/04/14 14:00:00","LONGIL","61762","28.74","2.47","0","1"
"2016/04/14 14:00:00","MHK VL","61756","26.47","1.29","1.08","1"
"2016/04/14 14:00:00","MILLWD","61759","28.77","2.5","0","1"
"2016/04/14 14:00:00","N.Y.C.","61761","28.92","2.65","0","1"
"2016/04/14 14:00:00","NORTH","61755","12.04","-1.58","12.65","1"
"2016/04/14 14:00:00","WEST","61752","32","-0.16","-5.89","1"
"2016/04/14 15:00:00","CAPITL","61757","26","1.36","0.17","1"
"2016/04/14 15:00:00","CENTRL","61754","26.1","0.54","-0.75","1"
"2016/04/14 15:00:00","DUNWOD","61760","27.23","2.43","0","1"
"2016/04/14 15:00:00","GENESE","61753","24.02","-0.62","0.17","1"
"2016/04/14 15:00:00","HUD VL","61758","26.93","2.13","0","1"
"2016/04/14 15:00:00","LONGIL","61762","27.23","2.43","0","1"
"2016/04/14 15:00:00","MHK VL","61756","25.04","1.19","0.95","1"
"2016/04/14 15:00:00","MILLWD","61759","27.21","2.4","0","1"
"2016/04/14 15:00:00","N.Y.C.","61761","27.38","2.58","0","1"
"2016/04/14 15:00:00","NORTH","61755","12.21","-1.46","11.13","1"
"2016/04/14 15:00:00","WEST","61752","31.25","-0.15","-6.6","1"
"2016/04/14 16:00:00","CAPITL","61757","25.87","1.43","0.16","1"
"2016/04/14 16:00:00","CENTRL","61754","25.04","0.39","-0.04","1"
"2016/04/14 16:00:00","DUNWOD","61760","27.24","2.63","0","1"
"2016/04/14 16:00:00","GENESE","61753","23.65","-0.79","0.16","1"
"2016/04/14 16:00:00","HUD VL","61758","26.89","2.29","0","1"
"2016/04/14 16:00:00","LONGIL","61762","27.33","2.73","0","1"
"2016/04/14 16:00:00","MHK VL","61756","24.79","1.13","0.95","1"
"2016/04/14 16:00:00","MILLWD","61759","27.16","2.56","0","1"
"2016/04/14 16:00:00","N.Y.C.","61761","27.36","2.75","0","1"
"2016/04/14 16:00:00","NORTH","61755","12.11","-1.45","11.04","1"
"2016/04/14 16:00:00","WEST","61752","26","-0.42","-1.82","1"
"2016/04/14 17:00:00","CAPITL","61757","25.94","1.43","0.15","1"
"2016/04/14 17:00:00","CENTRL","61754","25.01","0.47","0.13","1"
"2016/04/14 17:00:00","DUNWOD","61760","27.31","2.64","0","1"
"2016/04/14 17:00:00","GENESE","61753","23.84","-0.62","0.21","1"
"2016/04/14 17:00:00","HUD VL","61758","26.96","2.29","0","1"
"2016/04/14 17:00:00","LONGIL","61762","27.53","2.86","0","1"
"2016/04/14 17:00:00","MHK VL","61756","24.94","1.16","0.89","1"
"2016/04/14 17:00:00","MILLWD","61759","27.23","2.57","0","1"
"2016/04/14 17:00:00","N.Y.C.","61761","27.43","2.76","0","1"
"2016/04/14 17:00:00","NORTH","61755","12.91","-1.43","10.32","1"
"2016/04/14 17:00:00","WEST","61752","25","-0.27","-0.6","1"
"2016/04/14 18:00:00","CAPITL","61757","25.68","1.42","0.16","1"
"2016/04/14 18:00:00","CENTRL","61754","24.82","0.51","0.12","1"
"2016/04/14 18:00:00","DUNWOD","61760","27.02","2.59","0","1"
"2016/04/14 18:00:00","GENESE","61753","23.64","-0.56","0.23","1"
"2016/04/14 18:00:00","HUD VL","61758","26.72","2.3","0","1"
"2016/04/14 18:00:00","LONGIL","61762","27.41","2.98","0","1"
"2016/04/14 18:00:00","MHK VL","61756","24.63","1.12","0.93","1"
"2016/04/14 18:00:00","MILLWD","61759","26.97","2.54","0","1"
"2016/04/14 18:00:00","N.Y.C.","61761","27.11","2.69","0","1"
"2016/04/14 18:00:00","NORTH","61755","12.18","-1.44","10.8","1"
"2016/04/14 18:00:00","WEST","61752","25","-0.2","-0.77","1"
"2016/04/14 19:00:00","CAPITL","61757","30.31","1.67","0.21","1"
"2016/04/14 19:00:00","CENTRL","61754","29.68","0.61","-0.23","1"
"2016/04/14 19:00:00","DUNWOD","61760","31.79","2.94","0","1"
"2016/04/14 19:00:00","GENESE","61753","27.68","-0.61","0.56","1"
"2016/04/14 19:00:00","HUD VL","61758","31.5","2.65","0","1"
"2016/04/14 19:00:00","LONGIL","61762","32.36","3.52","0","1"
"2016/04/14 19:00:00","MHK VL","61756","29.15","1.5","1.2","1"
"2016/04/14 19:00:00","MILLWD","61759","31.79","2.94","0","1"
"2016/04/14 19:00:00","N.Y.C.","61761","31.84","3","0","1"
"2016/04/14 19:00:00","NORTH","61755","13.35","-1.56","13.94","1"
"2016/04/14 19:00:00","WEST","61752","33","-0.29","-4.44","1"
"2016/04/14 20:00:00","CAPITL","61757","34.8","1.98","0.26","1"
"2016/04/14 20:00:00","CENTRL","61754","33.82","0.7","-0.05","1"
"2016/04/14 20:00:00","DUNWOD","61760","36.41","3.34","0","1"
"2016/04/14 20:00:00","GENESE","61753","31.9","-0.63","0.54","1"
"2016/04/14 20:00:00","HUD VL","61758","36.18","3.11","0","1"
"2016/04/14 20:00:00","LONGIL","61762","37.57","4.5","0","1"
"2016/04/14 20:00:00","MHK VL","61756","33.35","1.78","1.51","1"
"2016/04/14 20:00:00","MILLWD","61759","36.45","3.38","0","1"
"2016/04/14 20:00:00","N.Y.C.","61761","36.48","3.41","0","1"
"2016/04/14 20:00:00","NORTH","61755","13.69","-1.75","17.63","1"
"2016/04/14 20:00:00","WEST","61752","36","-0.53","-3.46","1"
"2016/04/14 21:00:00","CAPITL","61757","29.07","1.76","0.19","1"
"2016/04/14 21:00:00","CENTRL","61754","27.74","0.5","0.26","1"
"2016/04/14 21:00:00","DUNWOD","61760","30.34","2.83","0","1"
"2016/04/14 21:00:00","GENESE","61753","26.49","-0.82","0.19","1"
"2016/04/14 21:00:00","HUD VL","61758","30.03","2.53","0","1"
"2016/04/14 21:00:00","LONGIL","61762","31.13","3.63","0","1"
"2016/04/14 21:00:00","MHK VL","61756","27.78","1.37","1.1","1"
"2016/04/14 21:00:00","MILLWD","61759","30.34","2.83","0","1"
"2016/04/14 21:00:00","N.Y.C.","61761","30.41","2.91","0","1"
"2016/04/14 21:00:00","NORTH","61755","13.25","-1.46","12.8","1"
"2016/04/14 21:00:00","WEST","61752","26.55","-0.77","0.18","1"
"2016/04/14 22:00:00","CAPITL","61757","24.76","1.41","0.14","1"
"2016/04/14 22:00:00","CENTRL","61754","23.89","0.59","0.19","1"
"2016/04/14 22:00:00","DUNWOD","61760","25.68","2.19","0","1"
"2016/04/14 22:00:00","GENESE","61753","23.33","-0.02","0.14","1"
"2016/04/14 22:00:00","HUD VL","61758","25.42","1.93","0","1"
"2016/04/14 22:00:00","LONGIL","61762","26.03","2.54","0","1"
"2016/04/14 22:00:00","MHK VL","61756","23.88","1.08","0.69","1"
"2016/04/14 22:00:00","MILLWD","61759","25.68","2.19","0","1"
"2016/04/14 22:00:00","N.Y.C.","61761","25.73","2.23","0","1"
"2016/04/14 22:00:00","NORTH","61755","12.83","-1.36","9.3","1"
"2016/04/14 22:00:00","WEST","61752","23.55","0.19","0.13","1"
"2016/04/14 23:00:00","CAPITL","61757","23.35","1.35","0.13","1"
"2016/04/14 23:00:00","CENTRL","61754","22.53","0.57","0.18","1"
"2016/04/14 23:00:00","DUNWOD","61760","24.31","2.17","0","1"
"2016/04/14 23:00:00","GENESE","61753","21.76","-0.24","0.13","1"
"2016/04/14 23:00:00","HUD VL","61758","24.04","1.9","0","1"
"2016/04/14 23:00:00","LONGIL","61762","24.66","2.52","0","1"
"2016/04/14 23:00:00","MHK VL","61756","22.45","0.97","0.66","1"
"2016/04/14 23:00:00","MILLWD","61759","24.28","2.15","0","1"
"2016/04/14 23:00:00","N.Y.C.","61761","24.42","2.28","0","1"
"2016/04/14 23:00:00","NORTH","61755","11.96","-1.33","8.84","1"
"2016/04/14 23:00:00","WEST","61752","22.12","0.11","0.13","1"
"2016/04/15 00:00:00","CAPITL","61757","22.85","1.38","0.14","1"
"2016/04/15 00:00:00","CENTRL","61754","21.91","0.5","0.19","1"
"2016/04/15 00:00:00","DUNWOD","61760","23.7","2.1","0","1"
"2016/04/15 00:00:00","GENESE","61753","21.32","-0.15","0.14","1"
"2016/04/15 00:00:00","HUD VL","61758","23.51","1.9","0","1"
"2016/04/15 00:00:00","LONGIL","61762","24.18","2.57","0","1"
"2016/04/15 00:00:00","MHK VL","61756","21.68","0.89","0.82","1"
"2016/04/15 00:00:00","MILLWD","61759","23.68","2.07","0","1"
"2016/04/15 00:00:00","N.Y.C.","61761","23.9","2.29","0","1"
"2016/04/15 00:00:00","NORTH","61755","11.05","-1.21","9.35","1"
"2016/04/15 00:00:00","WEST","61752","21.78","0.3","0.13","1"
"2016/04/15 01:00:00","CAPITL","61757","21.83","1.34","0.13","1"
"2016/04/15 01:00:00","CENTRL","61754","20.97","0.54","0.17","1"
"2016/04/15 01:00:00","DUNWOD","61760","22.65","2.04","0","1"
"2016/04/15 01:00:00","GENESE","61753","20.39","-0.1","0.13","1"
"2016/04/15 01:00:00","HUD VL","61758","22.49","1.88","0","1"
"2016/04/15 01:00:00","LONGIL","61762","22.49","1.88","0","1"
"2016/04/15 01:00:00","MHK VL","61756","20.65","0.78","0.74","1"
"2016/04/15 01:00:00","MILLWD","61759","22.65","2.04","0","1"
"2016/04/15 01:00:00","N.Y.C.","61761","22.78","2.16","0","1"
"2016/04/15 01:00:00","NORTH","61755","10.95","-1.17","8.49","1"
"2016/04/15 01:00:00","WEST","61752","21.11","0.62","0.12","1"
"2016/04/15 02:00:00","CAPITL","61757","21.12","1.24","0.12","1"
"2016/04/15 02:00:00","CENTRL","61754","20.34","0.5","0.16","1"
"2016/04/15 02:00:00","DUNWOD","61760","21.92","1.92","0","1"
"2016/04/15 02:00:00","GENESE","61753","19.76","-0.12","0.12","1"
"2016/04/15 02:00:00","HUD VL","61758","21.78","1.78","0","1"
"2016/04/15 02:00:00","LONGIL","61762","21.88","1.88","0","1"
"2016/04/15 02:00:00","MHK VL","61756","20.08","0.78","0.7","1"
"2016/04/15 02:00:00","MILLWD","61759","21.94","1.94","0","1"
"2016/04/15 02:00:00","N.Y.C.","61761","22.04","2.04","0","1"
"2016/04/15 02:00:00","NORTH","61755","10.92","-1.12","7.96","1"
"2016/04/15 02:00:00","WEST","61752","20.43","0.54","0.11","1"
